Latitude (decimal degrees):	48.379
Longitude (decimal degrees):	9.491
Elevation (m):	770
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: -165 deg. 
Nominal power of the PV system (c-Si) (kWp):	4.5
System losses (%):	10.0
time,P,G(i),H_sun,T2m,WS10m,Int
20210607:0610,147.28,52.04,24.95,12.45,1.59,0.0
20210607:0710,499.32,142.01,34.89,13.56,1.45,0.0
20210607:0810,346.46,104.08,44.67,14.21,1.38,0.0
20210607:0910,779.13,213.45,53.68,15.36,1.1,0.0
20210607:1010,435.78,127.89,60.84,16.58,1.1,0.0
20210607:1110,1035.63,281.54,64.29,17.97,1.31,0.0
20210607:1210,785.84,217.86,62.51,18.76,1.79,0.0
20210607:1310,878.13,241.07,56.34,18.84,2.34,0.0
20210607:1410,969.48,264.16,47.78,18.15,2.41,0.0
20210607:1510,188.82,64.39,38.18,17.71,1.72,0.0
20210607:1610,195.66,66.15,28.24,17.35,1.31,0.0
20210607:1710,36.36,20.29,18.4,16.42,1.72,0.0
20210607:1810,47.48,23.81,9.0,15.34,1.59,0.0
20210607:1910,0.0,0.0,0.0,14.8,1.66,0.0
20210607:2010,0.0,0.0,0.0,14.11,1.31,0.0
20210607:2110,0.0,0.0,0.0,13.47,1.45,0.0
20210607:2210,0.0,0.0,0.0,12.68,1.45,0.0
20210607:2310,0.0,0.0,0.0,12.45,1.31,0.0
20210608:0010,0.0,0.0,0.0,12.4,1.24,0.0
20210608:0110,0.0,0.0,0.0,12.12,1.17,0.0
20210608:0210,0.0,0.0,0.0,12.16,0.97,0.0
20210608:0310,0.0,0.0,0.0,12.37,0.83,0.0
20210608:0410,0.0,4.03,6.07,12.3,0.9,0.0
20210608:0510,45.27,22.93,15.26,13.11,1.38,0.0
20210608:0610,189.18,63.51,24.98,13.79,1.24,0.0
20210608:0710,285.16,89.09,34.92,15.67,0.97,0.0
20210608:0810,459.58,134.07,44.7,16.89,1.17,0.0
20210608:0910,714.06,199.34,53.73,18.25,1.52,0.0
20210608:1010,1574.87,423.79,60.91,18.4,2.14,0.0
20210608:1110,1148.85,310.61,64.38,18.62,2.14,0.0
20210608:1210,1595.2,436.41,62.61,19.15,2.07,0.0
20210608:1310,1374.21,374.09,56.44,19.44,2.14,0.0
20210608:1410,447.84,132.3,47.88,19.57,2.28,0.0
20210608:1510,963.76,286.11,38.27,18.59,2.48,0.0
20210608:1610,130.9,48.51,28.34,17.42,2.62,0.0
20210608:1710,49.82,24.7,18.5,16.85,1.86,0.0
20210608:1810,28.58,17.64,9.1,16.54,1.03,0.0
20210608:1910,0.0,0.0,0.0,16.13,1.86,0.0
20210608:2010,0.0,0.0,0.0,15.15,1.86,0.0
20210608:2110,0.0,0.0,0.0,14.51,1.66,0.0
20210608:2210,0.0,0.0,0.0,14.09,1.66,0.0
20210608:2310,0.0,0.0,0.0,13.45,1.45,0.0
20210609:0010,0.0,0.0,0.0,13.33,1.24,0.0
20210609:0110,0.0,0.0,0.0,13.3,1.1,0.0
20210609:0210,0.0,0.0,0.0,13.11,0.41,0.0
20210609:0310,0.0,0.0,0.0,12.19,1.1,0.0
20210609:0410,4.54,8.05,6.11,12.04,1.03,0.0
20210609:0510,120.6,44.98,15.29,13.47,1.24,0.0
20210609:0610,1527.57,402.7,25.01,14.38,0.97,0.0
20210609:0710,1817.42,485.06,34.95,16.05,1.1,0.0
20210609:0810,1845.09,500.58,44.74,17.55,0.9,0.0
20210609:0910,1802.88,495.95,53.77,18.47,0.9,0.0
20210609:1010,263.3,84.68,60.97,19.38,1.31,0.0
20210609:1110,1675.3,462.66,64.47,20.01,1.86,0.0
20210609:1210,1486.08,419.59,62.71,19.58,1.66,0.0
20210609:1310,311.26,97.02,56.54,19.06,1.79,0.0
20210609:1410,164.74,58.21,47.98,19.04,1.38,0.0
20210609:1510,342.09,104.96,38.37,18.98,1.86,0.0
20210609:1610,759.1,217.39,28.43,19.07,2.21,0.0
20210609:1710,313.6,97.37,18.59,17.32,1.86,0.0
20210609:1810,78.66,33.52,9.19,16.74,0.41,0.0
20210609:1910,0.0,0.0,0.0,16.45,0.9,0.0
20210609:2010,0.0,0.0,0.0,15.13,1.59,0.0
20210609:2110,0.0,0.0,0.0,13.98,1.66,0.0
20210609:2210,0.0,0.0,0.0,13.28,1.52,0.0
20210609:2310,0.0,0.0,0.0,12.75,1.38,0.0
20210610:0010,0.0,0.0,0.0,12.19,1.38,0.0
20210610:0110,0.0,0.0,0.0,11.62,1.24,0.0
20210610:0210,0.0,0.0,0.0,11.22,1.03,0.0
20210610:0310,0.0,0.0,0.0,11.3,0.83,0.0
20210610:0410,68.36,29.79,6.14,10.89,1.03,0.0
20210610:0510,1169.46,306.69,15.32,12.35,0.76,0.0
20210610:0610,1736.32,458.25,25.03,13.88,0.62,0.0
20210610:0710,1871.42,503.13,34.98,16.31,0.62,0.0
20210610:0810,1815.44,495.07,44.76,17.63,0.41,0.0
20210610:0910,1745.64,479.64,53.81,18.65,0.48,0.0
20210610:1010,1402.74,384.09,61.03,19.78,0.55,0.0
20210610:1110,1594.44,451.37,64.54,20.49,0.62,0.0
20210610:1210,1568.7,436.34,62.79,21.19,0.97,0.0
20210610:1310,1348.02,387.31,56.63,21.19,1.38,0.0
20210610:1410,1236.1,343.11,48.06,20.97,1.72,0.0
20210610:1510,183.42,63.51,38.45,20.05,2.14,0.0
20210610:1610,409.19,122.6,28.51,19.76,1.86,0.0
20210610:1710,616.72,201.65,18.68,19.82,1.31,0.0
20210610:1810,254.48,87.98,9.28,19.03,0.21,0.0
20210610:1910,0.0,0.0,0.0,17.13,1.86,0.0
20210610:2010,0.0,0.0,0.0,16.16,1.03,0.0
20210610:2110,0.0,0.0,0.0,15.06,0.76,0.0
20210610:2210,0.0,0.0,0.0,13.57,1.24,0.0
20210610:2310,0.0,0.0,0.0,12.94,1.17,0.0
20210611:0010,0.0,0.0,0.0,12.86,1.03,0.0
20210611:0110,0.0,0.0,0.0,12.14,1.1,0.0
20210611:0210,0.0,0.0,0.0,11.51,1.24,0.0
20210611:0310,0.0,0.0,0.0,10.97,1.31,0.0
20210611:0410,44.55,22.54,6.17,11.03,1.1,0.0
20210611:0510,1018.62,270.68,15.34,13.41,0.48,0.0
20210611:0610,1624.68,433.22,25.05,15.37,0.28,0.0
20210611:0710,1869.48,505.75,35.0,17.59,0.62,0.0
20210611:0810,1890.18,515.8,44.79,18.85,1.03,0.0
20210611:0910,1797.26,494.45,53.84,19.88,1.24,0.0
20210611:1010,1733.72,480.43,61.07,20.59,1.24,0.0
20210611:1110,1632.82,459.44,64.61,21.1,1.1,0.0
20210611:1210,1508.18,429.12,62.88,21.58,1.17,0.0
20210611:1310,1398.74,398.74,56.72,22.02,1.45,0.0
20210611:1410,1021.72,314.64,48.15,22.23,1.72,0.0
20210611:1510,856.62,273.59,38.54,22.1,1.93,0.0
20210611:1610,741.56,240.89,28.6,21.88,2.14,0.0
20210611:1710,618.25,201.97,18.76,21.25,1.79,0.0
20210611:1810,415.94,140.71,9.36,20.26,1.52,0.0
20210611:1910,0.0,0.0,0.0,19.48,1.24,0.0
20210611:2010,0.0,0.0,0.0,17.9,1.03,0.0
20210611:2110,0.0,0.0,0.0,18.51,0.69,0.0
20210611:2210,0.0,0.0,0.0,17.94,0.48,0.0
20210611:2310,0.0,0.0,0.0,17.13,0.83,0.0
20210612:0010,0.0,0.0,0.0,14.94,1.17,0.0
20210612:0110,0.0,0.0,0.0,13.59,1.45,0.0
20210612:0210,0.0,0.0,0.0,12.97,1.52,0.0
20210612:0310,0.0,0.0,0.0,12.78,1.66,0.0
20210612:0410,67.73,29.79,6.19,12.69,1.66,0.0
20210612:0510,1573.38,410.91,15.35,13.68,1.17,0.0
20210612:0610,1268.82,339.95,25.07,17.21,1.03,0.0
20210612:0710,1745.5,470.94,35.01,19.51,1.66,0.0
20210612:0810,1879.34,511.14,44.8,20.86,2.41,0.0
20210612:0910,1736.24,472.88,53.87,21.6,3.03,0.0
20210612:1010,1745.37,480.55,61.12,21.9,3.45,0.0
20210612:1110,1659.2,460.08,64.68,21.73,3.52,0.0
20210612:1210,1402.92,403.03,62.96,22.08,3.52,0.0
20210612:1310,1447.52,403.69,56.8,21.83,3.72,0.0
20210612:1410,1269.9,356.37,48.23,21.58,4.21,0.0
20210612:1510,940.86,285.24,38.62,21.12,4.34,0.0
20210612:1610,806.18,243.35,28.68,20.94,4.41,0.0
20210612:1710,606.1,190.62,18.84,20.35,3.93,0.0
20210612:1810,433.3,144.54,9.44,19.29,3.79,0.0
20210612:1910,0.0,0.0,0.0,18.47,3.52,0.0
20210612:2010,0.0,0.0,0.0,17.51,3.24,0.0
20210612:2110,0.0,0.0,0.0,16.5,2.83,0.0
20210612:2210,0.0,0.0,0.0,15.72,2.41,0.0
20210612:2310,0.0,0.0,0.0,15.03,2.0,0.0
20210613:0010,0.0,0.0,0.0,14.54,1.79,0.0
20210613:0110,0.0,0.0,0.0,13.99,1.72,0.0
20210613:0210,0.0,0.0,0.0,13.49,1.66,0.0
20210613:0310,0.0,0.0,0.0,12.83,1.59,0.0
20210613:0410,62.5,28.18,6.21,12.28,1.59,0.0
20210613:0510,792.99,212.64,15.37,12.57,1.59,0.0
20210613:0610,1848.78,480.13,25.08,13.22,2.07,0.0
20210613:0710,1947.02,513.06,35.02,14.49,1.72,0.0
20210613:0810,1967.04,523.23,44.81,15.6,2.07,0.0
20210613:0910,1897.52,511.17,53.89,16.56,2.28,0.0
20210613:1010,1750.72,480.27,61.15,17.48,2.28,0.0
20210613:1110,1567.44,439.81,64.73,18.27,2.34,0.0
20210613:1210,1370.92,395.52,63.03,18.95,2.34,0.0
20210613:1310,1185.34,352.83,56.87,19.37,2.41,0.0
20210613:1410,1015.65,312.68,48.3,19.6,2.41,0.0
20210613:1510,882.72,278.08,38.69,19.51,2.48,0.0
20210613:1610,769.95,246.51,28.75,19.16,2.48,0.0
20210613:1710,653.45,211.28,18.92,18.6,2.34,0.0
20210613:1810,467.37,154.62,9.52,17.67,2.0,0.0
20210613:1910,0.0,0.0,0.0,16.29,2.07,0.0
20210613:2010,0.0,0.0,0.0,14.89,2.07,0.0
20210613:2110,0.0,0.0,0.0,13.85,2.07,0.0
20210613:2210,0.0,0.0,0.0,13.02,2.21,0.0
20210613:2310,0.0,0.0,0.0,12.35,2.34,0.0
20210614:0010,0.0,0.0,0.0,11.76,2.41,0.0
20210614:0110,0.0,0.0,0.0,11.27,2.34,0.0
20210614:0210,0.0,0.0,0.0,10.78,2.34,0.0
20210614:0310,0.0,0.0,0.0,10.31,2.28,0.0
20210614:0410,63.32,28.18,6.22,9.96,2.21,0.0
20210614:0510,1606.86,411.06,15.37,10.55,1.93,0.0
20210614:0610,1941.52,501.38,25.08,12.07,2.14,0.0
20210614:0710,2041.38,536.34,35.02,14.3,2.07,0.0
20210614:0810,2014.52,536.55,44.82,16.07,2.28,0.0
20210614:0910,1907.37,516.15,53.9,17.68,2.41,0.0
20210614:1010,1753.6,484.22,61.18,19.0,2.41,0.0
20210614:1110,1563.57,442.5,64.78,20.1,2.34,0.0
20210614:1210,1365.16,398.4,63.09,20.98,2.14,0.0
20210614:1310,1173.29,354.61,56.94,21.61,1.79,0.0
20210614:1410,1003.77,314.39,48.37,22.04,1.59,0.0
20210614:1510,873.81,280.34,38.76,22.19,1.52,0.0
20210614:1610,762.57,248.76,28.82,22.03,1.66,0.0
20210614:1710,651.74,214.08,18.99,21.55,1.52,0.0
20210614:1810,468.22,156.8,9.59,20.53,1.31,0.0
20210614:1910,0.0,0.0,0.0,19.25,1.72,0.0
20210614:2010,0.0,0.0,0.0,17.64,1.86,0.0
20210614:2110,0.0,0.0,0.0,16.31,1.79,0.0
20210614:2210,0.0,0.0,0.0,14.74,1.59,0.0
20210614:2310,0.0,0.0,0.0,13.49,1.45,0.0
20210615:0010,0.0,0.0,0.0,12.8,1.24,0.0
20210615:0110,0.0,0.0,0.0,13.35,0.83,0.0
20210615:0210,0.0,0.0,0.0,13.54,0.34,0.0
20210615:0310,0.0,0.0,0.0,13.13,0.21,0.0
20210615:0410,64.89,28.98,6.23,12.92,0.14,0.0
20210615:0510,1499.9,395.15,15.37,13.3,0.07,0.0
20210615:0610,1858.63,498.75,25.08,15.56,0.07,0.0
20210615:0710,1946.12,534.38,35.02,18.95,0.14,0.0
20210615:0810,1929.6,535.24,44.82,20.83,0.55,0.0
20210615:0910,1850.85,516.93,53.91,21.96,1.17,0.0
20210615:1010,1710.04,483.72,61.2,22.73,1.52,0.0
20210615:1110,1561.41,448.24,64.82,23.37,1.66,0.0
20210615:1210,1401.12,410.5,63.15,23.86,1.59,0.0
20210615:1310,1372.0,399.23,57.01,24.24,1.31,0.0
20210615:1410,1011.28,318.19,48.44,24.45,1.03,0.0
20210615:1510,865.48,281.02,38.83,24.48,0.76,0.0
20210615:1610,756.86,249.02,28.89,24.34,0.62,0.0
20210615:1710,631.66,207.63,19.05,23.95,0.69,0.0
20210615:1810,421.06,142.68,9.66,22.81,0.83,0.0
20210615:1910,0.0,0.0,0.0,21.05,0.9,0.0
20210615:2010,0.0,0.0,0.0,20.34,0.76,0.0
20210615:2110,0.0,0.0,0.0,20.09,0.55,0.0
20210615:2210,0.0,0.0,0.0,19.43,0.48,0.0
20210615:2310,0.0,0.0,0.0,18.76,0.41,0.0
20210616:0010,0.0,0.0,0.0,17.95,0.55,0.0
20210616:0110,0.0,0.0,0.0,17.03,0.69,0.0
20210616:0210,0.0,0.0,0.0,16.36,0.76,0.0
20210616:0310,0.0,0.0,0.0,15.99,0.76,0.0
20210616:0410,53.5,25.76,6.23,15.64,0.76,0.0
20210616:0510,886.5,239.98,15.37,15.84,0.62,0.0
20210616:0610,1439.55,387.69,25.07,17.53,0.28,0.0
20210616:0710,1767.06,481.93,35.01,20.42,0.97,0.0
20210616:0810,1858.1,512.77,44.82,22.14,1.38,0.0
20210616:0910,1799.14,502.01,53.91,23.4,1.72,0.0
20210616:1010,1687.59,478.61,61.22,24.38,1.59,0.0
20210616:1110,1498.9,436.88,64.86,25.14,1.31,0.0
20210616:1210,1374.48,406.34,63.2,25.61,1.24,0.0
20210616:1310,1185.08,360.51,57.07,25.9,1.31,0.0
20210616:1410,1128.51,340.16,48.5,26.01,1.52,0.0
20210616:1510,961.25,294.85,38.89,25.9,1.72,0.0
20210616:1610,801.9,246.0,28.95,25.63,1.93,0.0
20210616:1710,544.19,169.8,19.12,24.75,1.72,0.0
20210616:1810,123.52,48.14,9.72,23.58,1.79,0.0
20210616:1910,0.0,0.0,0.0,21.99,2.0,0.0
20210616:2010,0.0,0.0,0.0,20.49,2.07,0.0
20210616:2110,0.0,0.0,0.0,19.39,1.93,0.0
20210616:2210,0.0,0.0,0.0,18.3,1.72,0.0
20210616:2310,0.0,0.0,0.0,17.21,1.66,0.0
20210617:0010,0.0,0.0,0.0,16.14,1.52,0.0
20210617:0110,0.0,0.0,0.0,15.47,1.24,0.0
20210617:0210,0.0,0.0,0.0,15.28,1.03,0.0
20210617:0310,0.0,0.0,0.0,15.32,0.9,0.0
20210617:0410,69.34,30.59,6.22,15.51,0.69,0.0
20210617:0510,1386.99,369.5,15.36,16.15,0.34,0.0
20210617:0610,1738.58,470.83,25.06,18.59,0.34,0.0
20210617:0710,1890.5,519.77,35.0,21.37,0.83,0.0
20210617:0810,1870.7,522.83,44.8,23.33,0.83,0.0
20210617:0910,1786.32,507.59,53.9,24.95,0.83,0.0
20210617:1010,1654.02,477.71,61.22,26.18,1.03,0.0
20210617:1110,1622.88,468.37,64.89,27.08,0.76,0.0
20210617:1210,1527.39,445.14,63.25,27.59,0.28,0.0
20210617:1310,1321.38,394.7,57.12,27.92,0.28,0.0
20210617:1410,1058.8,329.84,48.56,27.95,0.62,0.0
20210617:1510,987.66,301.14,38.94,27.81,0.83,0.0
20210617:1610,737.82,245.79,29.01,27.73,1.24,0.0
20210617:1710,621.14,207.73,19.17,26.99,1.52,0.0
20210617:1810,446.98,152.8,9.77,25.47,1.86,0.0
20210617:1910,0.0,0.0,0.0,23.91,2.28,0.0
20210617:2010,0.0,0.0,0.0,22.34,2.34,0.0
20210617:2110,0.0,0.0,0.0,21.0,2.14,0.0
20210617:2210,0.0,0.0,0.0,19.75,1.86,0.0
20210617:2310,0.0,0.0,0.0,18.18,1.52,0.0
20210618:0010,0.0,0.0,0.0,17.49,1.24,0.0
20210618:0110,0.0,0.0,0.0,17.04,1.24,0.0
20210618:0210,0.0,0.0,0.0,16.42,1.31,0.0
20210618:0310,0.0,0.0,0.0,15.62,1.52,0.0
20210618:0410,72.14,31.4,6.21,15.34,1.52,0.0
20210618:0510,1482.88,396.0,15.34,17.49,0.69,0.0
20210618:0610,1698.12,462.01,25.04,19.64,0.34,0.0
20210618:0710,1828.89,504.55,34.98,21.95,0.69,0.0
20210618:0810,1833.03,509.66,44.79,23.61,1.31,0.0
20210618:0910,1786.05,503.43,53.89,24.74,1.45,0.0
20210618:1010,1655.5,474.62,61.23,25.75,1.38,0.0
20210618:1110,1487.25,436.57,64.91,26.65,1.17,0.0
20210618:1210,1309.95,394.84,63.29,27.31,1.03,0.0
20210618:1310,1191.87,365.03,57.17,27.76,0.69,0.0
20210618:1410,1046.52,327.16,48.61,27.87,0.34,0.0
20210618:1510,909.14,288.51,39.0,27.96,0.41,0.0
20210618:1610,784.4,246.13,29.06,27.95,0.14,0.0
20210618:1710,580.5,187.86,19.22,27.48,0.41,0.0
20210618:1810,282.78,98.54,9.82,25.51,1.72,0.0
20210618:1910,0.0,0.0,0.0,24.21,0.97,0.0
20210618:2010,0.0,0.0,0.0,24.33,0.76,0.0
20210618:2110,0.0,0.0,0.0,20.72,1.66,0.0
20210618:2210,0.0,0.0,0.0,20.07,1.93,0.0
20210618:2310,0.0,0.0,0.0,19.69,2.14,0.0
20210619:0010,0.0,0.0,0.0,19.48,2.0,0.0
20210619:0110,0.0,0.0,0.0,18.65,1.59,0.0
20210619:0210,0.0,0.0,0.0,17.7,1.52,0.0
20210619:0310,0.0,0.0,0.0,17.0,1.45,0.0
20210619:0410,0.0,4.83,6.19,16.84,1.17,0.0
20210619:0510,896.0,245.27,15.33,18.52,0.62,0.0
20210619:0610,839.25,233.76,25.02,20.24,0.48,0.0
20210619:0710,1650.1,450.53,34.96,21.17,1.1,0.0
20210619:0810,1730.34,476.4,44.77,22.61,1.59,0.0
20210619:0910,1769.13,495.02,53.88,23.61,1.38,0.0
20210619:1010,1682.55,477.05,61.22,24.4,1.17,0.0
20210619:1110,1555.92,448.37,64.92,25.51,1.38,0.0
20210619:1210,1331.96,395.82,63.32,26.29,1.79,0.0
20210619:1310,1171.8,357.27,57.21,26.93,1.79,0.0
20210619:1410,1077.57,329.93,48.66,27.27,1.86,0.0
20210619:1510,933.7,289.88,39.05,27.33,2.34,0.0
20210619:1610,786.1,244.48,29.11,27.0,2.69,0.0
20210619:1710,587.52,188.58,19.27,26.35,2.07,0.0
20210619:1810,390.74,133.71,9.87,25.02,1.66,0.0
20210619:1910,0.0,0.0,0.0,24.29,2.41,0.0
20210619:2010,0.0,0.0,0.0,23.33,3.17,0.0
20210619:2110,0.0,0.0,0.0,22.51,2.9,0.0
20210619:2210,0.0,0.0,0.0,21.73,2.28,0.0
20210619:2310,0.0,0.0,0.0,20.71,1.31,0.0
20210620:0010,0.0,0.0,0.0,19.78,1.17,0.0
20210620:0110,0.0,0.0,0.0,19.26,1.45,0.0
20210620:0210,0.0,0.0,0.0,18.59,2.07,0.0
20210620:0310,0.0,0.0,0.0,18.94,2.07,0.0
20210620:0410,23.9,16.1,6.17,18.61,1.86,0.0
20210620:0510,837.14,229.59,15.3,19.35,2.28,0.0
20210620:0610,212.49,71.44,24.99,20.48,2.48,0.0
20210620:0710,292.28,92.61,34.93,20.09,0.9,0.0
20210620:0810,883.62,245.73,44.74,20.58,0.97,0.0
20210620:0910,974.88,270.66,53.86,21.37,0.9,0.0
20210620:1010,1548.86,426.62,61.21,22.06,1.38,0.0
20210620:1110,1649.38,457.16,64.93,22.79,2.07,0.0
20210620:1210,1455.16,416.61,63.35,23.54,2.62,0.0
20210620:1310,1233.68,364.74,57.25,24.36,3.38,0.0
20210620:1410,1122.44,333.74,48.7,24.32,3.66,0.0
20210620:1510,991.04,295.26,39.09,24.28,4.07,0.0
20210620:1610,205.92,70.56,29.15,23.77,3.52,0.0
20210620:1710,42.66,22.93,19.31,23.45,3.86,0.0
20210620:1810,7.47,9.7,9.91,22.86,3.86,0.0
20210620:1910,0.0,0.0,0.0,19.98,3.38,0.0
20210620:2010,0.0,0.0,0.0,19.02,2.48,0.0
20210620:2110,0.0,0.0,0.0,18.08,0.34,0.0
20210620:2210,0.0,0.0,0.0,17.23,2.97,0.0
20210620:2310,0.0,0.0,0.0,16.75,2.21,0.0
20210621:0010,0.0,0.0,0.0,16.51,0.55,0.0
20210621:0110,0.0,0.0,0.0,15.74,1.52,0.0
20210621:0210,0.0,0.0,0.0,15.64,1.86,0.0
20210621:0310,0.0,0.0,0.0,15.64,2.14,0.0
20210621:0410,58.68,27.37,6.15,15.83,2.28,0.0
20210621:0510,1047.2,278.97,15.27,16.49,2.34,0.0
20210621:0610,812.07,222.23,24.96,17.44,2.41,0.0
20210621:0710,1659.38,442.88,34.9,18.13,2.07,0.0
20210621:0810,1823.67,492.64,44.71,19.38,2.07,0.0
20210621:0910,1848.15,507.42,53.83,20.65,2.21,0.0
20210621:1010,1722.78,479.51,61.2,22.03,2.07,0.0
20210621:1110,1552.1,442.8,64.93,23.01,1.86,0.0
20210621:1210,1480.54,424.03,63.36,23.28,1.86,0.0
20210621:1310,1438.78,406.14,57.28,22.34,1.59,0.0
20210621:1410,1181.66,346.74,48.73,22.54,1.1,0.0
20210621:1510,975.15,294.83,39.13,22.56,1.03,0.0
20210621:1610,757.44,248.08,29.19,21.74,0.97,0.0
20210621:1710,379.66,116.61,19.35,19.73,0.41,0.0
20210621:1810,14.0,12.35,9.95,18.89,0.69,0.0
20210621:1910,0.0,0.0,0.0,18.32,1.93,0.0
20210621:2010,0.0,0.0,0.0,17.88,1.79,0.0
20210621:2110,0.0,0.0,0.0,17.14,2.0,0.0
20210621:2210,0.0,0.0,0.0,16.68,2.97,0.0
20210621:2310,0.0,0.0,0.0,15.65,3.03,0.0
20210622:0010,0.0,0.0,0.0,14.78,1.59,0.0
20210622:0110,0.0,0.0,0.0,14.47,1.17,0.0
20210622:0210,0.0,0.0,0.0,13.94,0.83,0.0
20210622:0310,0.0,0.0,0.0,13.82,0.62,0.0
20210622:0410,70.2,30.59,6.11,13.33,1.1,0.0
20210622:0510,720.4,197.18,15.24,14.55,0.62,0.0
20210622:0610,915.8,248.42,24.93,15.74,0.48,0.0
20210622:0710,432.31,127.01,34.86,16.96,1.86,0.0
20210622:0810,1839.38,492.39,44.68,18.05,2.41,0.0
20210622:0910,1617.8,437.16,53.8,19.36,2.07,0.0
20210622:1010,545.13,157.88,61.17,20.42,1.72,0.0
20210622:1110,750.78,210.81,64.93,20.85,1.93,0.0
20210622:1210,345.74,106.73,63.38,20.73,1.59,0.0
20210622:1310,1464.52,407.76,57.3,18.82,0.69,0.0
20210622:1410,1291.86,359.2,48.76,18.51,2.28,0.0
20210622:1510,921.33,252.82,39.16,17.9,2.55,0.0
20210622:1610,832.9,239.06,29.22,17.63,2.83,0.0
20210622:1710,669.92,214.66,19.39,17.59,2.97,0.0
20210622:1810,333.22,109.9,9.98,16.95,2.21,0.0
20210622:1910,0.0,0.0,0.0,17.15,1.24,0.0
20210622:2010,0.0,0.0,0.0,16.27,1.1,0.0
20210622:2110,0.0,0.0,0.0,15.07,0.97,0.0
20210622:2210,0.0,0.0,0.0,14.93,0.62,0.0
20210622:2310,0.0,0.0,0.0,14.4,0.76,0.0
20210623:0010,0.0,0.0,0.0,14.8,0.14,0.0
20210623:0110,0.0,0.0,0.0,14.48,0.34,0.0
20210623:0210,0.0,0.0,0.0,14.06,0.55,0.0
20210623:0310,0.0,0.0,0.0,13.94,0.34,0.0
20210623:0410,64.62,28.98,6.08,13.68,0.14,0.0
20210623:0510,355.9,106.26,15.2,13.89,0.48,0.0
20210623:0610,1575.32,419.37,24.88,15.69,0.48,0.0
20210623:0710,1934.87,518.97,34.82,16.37,0.83,0.0
20210623:0810,1950.12,524.23,44.64,16.65,1.38,0.0
20210623:0910,1815.7,491.67,53.76,17.65,1.52,0.0
20210623:1010,1727.87,476.95,61.15,18.76,1.59,0.0
20210623:1110,1669.1,463.33,64.91,19.69,1.45,0.0
20210623:1210,1552.1,435.16,63.38,20.23,1.59,0.0
20210623:1310,1446.34,406.04,57.32,20.64,1.66,0.0
20210623:1410,1264.14,350.7,48.79,20.48,1.59,0.0
20210623:1510,970.92,270.39,39.19,20.23,1.72,0.0
20210623:1610,827.91,248.18,29.25,18.08,1.24,0.0
20210623:1710,552.82,166.34,19.41,18.45,1.72,0.0
20210623:1810,109.76,42.98,10.0,18.15,1.59,0.0
20210623:1910,0.0,0.0,0.0,17.06,2.07,0.0
20210623:2010,0.0,0.0,0.0,16.33,2.07,0.0
20210623:2110,0.0,0.0,0.0,16.03,2.0,0.0
20210623:2210,0.0,0.0,0.0,15.8,1.79,0.0
20210623:2310,0.0,0.0,0.0,15.53,1.79,0.0
20210624:0010,0.0,0.0,0.0,15.24,1.72,0.0
20210624:0110,0.0,0.0,0.0,14.9,1.79,0.0
20210624:0210,0.0,0.0,0.0,14.61,1.72,0.0
20210624:0310,0.0,0.0,0.0,14.32,1.59,0.0
20210624:0410,69.84,30.59,6.03,14.3,1.52,0.0
20210624:0510,1148.94,303.21,15.15,14.28,1.17,0.0
20210624:0610,1808.06,474.72,24.84,14.47,1.38,0.0
20210624:0710,1444.37,387.25,34.78,15.52,0.14,0.0
20210624:0810,1402.29,377.89,44.59,16.83,0.55,0.0
20210624:0910,1436.49,388.12,53.72,18.01,1.03,0.0
20210624:1010,1756.17,483.09,61.11,19.13,1.31,0.0
20210624:1110,1695.96,467.79,64.89,19.74,1.24,0.0
20210624:1210,1353.96,395.31,63.38,20.36,1.1,0.0
20210624:1310,1332.32,384.1,57.34,20.51,1.38,0.0
20210624:1410,1221.57,349.63,48.81,19.37,2.21,0.0
20210624:1510,998.1,273.58,39.21,17.72,2.76,0.0
20210624:1610,192.2,65.27,29.28,17.66,1.86,0.0
20210624:1710,523.76,155.93,19.44,17.65,2.62,0.0
20210624:1810,225.94,77.09,10.02,17.03,1.79,0.0
20210624:1910,0.0,0.0,0.0,15.34,2.07,0.0
20210624:2010,0.0,0.0,0.0,14.65,1.93,0.0
20210624:2110,0.0,0.0,0.0,14.22,2.41,0.0
20210624:2210,0.0,0.0,0.0,13.79,2.76,0.0
20210624:2310,0.0,0.0,0.0,13.53,3.03,0.0
20210625:0010,0.0,0.0,0.0,13.13,2.97,0.0
20210625:0110,0.0,0.0,0.0,12.98,3.03,0.0
20210625:0210,0.0,0.0,0.0,13.0,3.17,0.0
20210625:0310,0.0,0.0,0.0,12.96,3.45,0.0
20210625:0410,0.0,4.03,5.99,12.84,3.1,0.0
20210625:0510,320.85,96.64,15.1,12.79,2.9,0.0
20210625:0610,227.79,73.21,24.79,12.91,3.24,0.0
20210625:0710,581.36,162.43,34.73,14.3,2.69,0.0
20210625:0810,886.68,238.97,44.54,15.25,2.83,0.0
20210625:0910,1309.46,347.45,53.68,16.16,2.76,0.0
20210625:1010,785.34,215.22,61.07,16.99,3.1,0.0
20210625:1110,733.18,201.99,64.87,16.93,3.38,0.0
20210625:1210,683.32,189.64,63.38,16.96,3.17,0.0
20210625:1310,1186.29,317.94,57.34,17.39,2.97,0.0
20210625:1410,1312.65,357.69,48.83,17.38,3.24,0.0
